filepath,caption
dataset/SMALL_images/train/COCO_train2014_000000227487.jpg,A little girl wearing cat ears eating cake with her mouth open.
dataset/SMALL_images/train/COCO_train2014_000000223598.jpg,A banana and food on a white table.
dataset/SMALL_images/train/COCO_train2014_000000561861.jpg,"Side by side images of a traffic signal, one with the light red and the other with the light green."
dataset/SMALL_images/train/COCO_train2014_000000497005.jpg,there are many kites that are being flown in the sky
dataset/SMALL_images/train/COCO_train2014_000000505903.jpg,Many different types of sliced food on a table.
dataset/SMALL_images/train/COCO_train2014_000000464694.jpg,A surfer rides a wave out in the ocean.
dataset/SMALL_images/train/COCO_train2014_000000249676.jpg,The single zebra stands in a field of tall grass.
dataset/SMALL_images/train/COCO_train2014_000000484300.jpg,people sitting on their surfboards in the water
dataset/SMALL_images/train/COCO_train2014_000000523346.jpg,a couple of people stand in front of a propeller plane
dataset/SMALL_images/train/COCO_train2014_000000566489.jpg,A blue tiled bathroom with orange and white shower curtain
dataset/SMALL_images/train/COCO_train2014_000000399981.jpg,"A plate of doughnuts, including one with icing and sprinkles."
dataset/SMALL_images/train/COCO_train2014_000000324977.jpg,You can see the corner of a keyboard along with another plastic device that has Microsoft printed on it.
dataset/SMALL_images/train/COCO_train2014_000000502366.jpg,people walk down the street under colorful umbrellas
dataset/SMALL_images/train/COCO_train2014_000000190939.jpg,A meal on a plate at a table waiting to be eaten.
dataset/SMALL_images/train/COCO_train2014_000000517594.jpg,A woman holding a video game controller and grinning.
dataset/SMALL_images/train/COCO_train2014_000000491494.jpg,WHite plates with slices of pizza on them with cheese nearby.
dataset/SMALL_images/train/COCO_train2014_000000372729.jpg,Four children laying down together on their bed.
dataset/SMALL_images/train/COCO_train2014_000000427844.jpg,A herd of cattle standing on a sandy beach next to water.
dataset/SMALL_images/train/COCO_train2014_000000035318.jpg,a blonde cat is laying out on a desk
dataset/SMALL_images/train/COCO_train2014_000000269927.jpg,Professional baseball players giving each other some high-fives
dataset/SMALL_images/train/COCO_train2014_000000288275.jpg,A microwave with a bowl inside and the door open
dataset/SMALL_images/train/COCO_train2014_000000069302.jpg,a plate that has some food on it
dataset/SMALL_images/train/COCO_train2014_000000076372.jpg,F-16 military aircraft taxiing on a wooded runway.
dataset/SMALL_images/train/COCO_train2014_000000260955.jpg,"A boat named ""Iron Maiden"" in the water."
dataset/SMALL_images/train/COCO_train2014_000000345152.jpg,A train on a railroad track adjacent to 5 other railroad tracks.
dataset/SMALL_images/train/COCO_train2014_000000195195.jpg,A person playing video games with two controllers
dataset/SMALL_images/train/COCO_train2014_000000093851.jpg,a man in a suit standing before a window
dataset/SMALL_images/train/COCO_train2014_000000051310.jpg,A train traveling across train tracks near a crossing gate.
dataset/SMALL_images/train/COCO_train2014_000000253086.jpg,A brown and white cat laying against some shoes.
dataset/SMALL_images/train/COCO_train2014_000000257297.jpg,two people playing Guitar Hero at a party
dataset/SMALL_images/train/COCO_train2014_000000187616.jpg,Two middle aged men eating pizza outside in front of mountains.
dataset/SMALL_images/train/COCO_train2014_000000462040.jpg,"Two people on a beach, surrounded by several kites in the sky"
dataset/SMALL_images/train/COCO_train2014_000000239668.jpg,a train on train tracks running by the side of a house.
dataset/SMALL_images/train/COCO_train2014_000000118697.jpg,A group of people stand around there dogs.
dataset/SMALL_images/train/COCO_train2014_000000318164.jpg,An empty wooden bench with a train and a depot in the background.
dataset/SMALL_images/train/COCO_train2014_000000374396.jpg,A pair of silver gloves with two silver balls on a wood surface.
dataset/SMALL_images/train/COCO_train2014_000000551522.jpg,A woman in blue shirt creating ceramics at a table.
dataset/SMALL_images/train/COCO_train2014_000000204785.jpg,A train on the tracks with a picture on it's side.
dataset/SMALL_images/train/COCO_train2014_000000143984.jpg,A VIEW OF A BATHROOM AND THE FLOOR IS VISIBLE
dataset/SMALL_images/train/COCO_train2014_000000064828.jpg,Kids playing on a bed in a bedroom.
dataset/SMALL_images/train/COCO_train2014_000000300102.jpg,Two small brown bears laying down by a fence
dataset/SMALL_images/train/COCO_train2014_000000219687.jpg,Living room with fireplace and chairs with books
dataset/SMALL_images/train/COCO_train2014_000000309034.jpg,A person is holding the handle of a wheeling luggage
dataset/SMALL_images/train/COCO_train2014_000000182295.jpg,a living room with a couch sitting in the corner next to the windows
dataset/SMALL_images/train/COCO_train2014_000000385130.jpg,Two animals in a field grazing upon green grass.
dataset/SMALL_images/train/COCO_train2014_000000256107.jpg,Looking through a door into a white bathroom
dataset/SMALL_images/train/COCO_train2014_000000559163.jpg,A room furnished with low chairs and a black rug
dataset/SMALL_images/train/COCO_train2014_000000324006.jpg,The baseball player takes a swing at the approaching pitch.
dataset/SMALL_images/train/COCO_train2014_000000515206.jpg,Yellow van with a canopy in the back on some brick pavers.
dataset/SMALL_images/train/COCO_train2014_000000523272.jpg,"""Mutt and Jeff"" dogs in the truckbed have a good view."
dataset/SMALL_images/train/COCO_train2014_000000489983.jpg,A big black bull in a arena with a guy on a horse.
dataset/SMALL_images/train/COCO_train2014_000000105134.jpg,A black bear walking through a lush green forest.
dataset/SMALL_images/train/COCO_train2014_000000556108.jpg,"A boy placing baseball, having just taken a swing at the ball."
dataset/SMALL_images/train/COCO_train2014_000000477643.jpg,An Apple laptop beside a fantasy novel on a desk
dataset/SMALL_images/train/COCO_train2014_000000153601.jpg,a dog jumping beside a woman so it can get a frisbee
dataset/SMALL_images/train/COCO_train2014_000000129753.jpg,A girl feeding a boy a spoon with food on it.
dataset/SMALL_images/train/COCO_train2014_000000144431.jpg,A pizza witting on a plate on a picnic table.
dataset/SMALL_images/train/COCO_train2014_000000013603.jpg,Person with feet propped up on desk and a slice of pizza in a plate.
dataset/SMALL_images/train/COCO_train2014_000000550906.jpg,A large bird preening itself on a wire.
dataset/SMALL_images/train/COCO_train2014_000000294580.jpg,A man in sunglasses and a short tie next to building.
dataset/SMALL_images/train/COCO_train2014_000000312430.jpg,A orange vase that is sitting in front of a window.
dataset/SMALL_images/train/COCO_train2014_000000144230.jpg,The player in a helmet is preparing hit a pitch.
dataset/SMALL_images/train/COCO_train2014_000000468469.jpg,A large bus parked outside while passengers aboard.
dataset/SMALL_images/train/COCO_train2014_000000500764.jpg,There is a couch with some pillows on it.
dataset/SMALL_images/train/COCO_train2014_000000408946.jpg,A plate of food is ready to be eaten.
dataset/SMALL_images/train/COCO_train2014_000000133315.jpg,The person is flying a kite that looks like a butterfly.
dataset/SMALL_images/train/COCO_train2014_000000172340.jpg,A vintage picture of a teacher and their class.
dataset/SMALL_images/train/COCO_train2014_000000502104.jpg,A young man skateboarding down a village road.
dataset/SMALL_images/train/COCO_train2014_000000360991.jpg,A woman and man on the beach flying a kite.
dataset/SMALL_images/train/COCO_train2014_000000245221.jpg,Multiple sail boats floating in the ocean in front of mountains.
dataset/SMALL_images/train/COCO_train2014_000000021257.jpg,Small green antique train sitting on tracks in a train station.
dataset/SMALL_images/train/COCO_train2014_000000252779.jpg,A row of buses parked behind a cross walk.
dataset/SMALL_images/train/COCO_train2014_000000373461.jpg,a room with a couch a tv near a kitchen
dataset/SMALL_images/train/COCO_train2014_000000216930.jpg,A person using a skateboard on a ramp.
dataset/SMALL_images/train/COCO_train2014_000000022298.jpg,The orange bus is travelling down the road.
dataset/SMALL_images/train/COCO_train2014_000000179390.jpg,Cattle standing in large grassy field in black and white photo.
dataset/SMALL_images/train/COCO_train2014_000000075309.jpg,A airplane with propellers that is flying in the sky.
dataset/SMALL_images/train/COCO_train2014_000000424332.jpg,A young person trying to peel a banana from the wrong end.
dataset/SMALL_images/train/COCO_train2014_000000463925.jpg,A jet airliner raises its wheels after takeoff.
dataset/SMALL_images/train/COCO_train2014_000000300684.jpg,man swinging a tennis racket on a green and blue court
dataset/SMALL_images/train/COCO_train2014_000000054448.jpg,A truck and trailer are at parking meters.
dataset/SMALL_images/train/COCO_train2014_000000029519.jpg,a baby sitting in a bottom of a stove
dataset/SMALL_images/train/COCO_train2014_000000360927.jpg,A person that is standing on skis in the snow.
dataset/SMALL_images/train/COCO_train2014_000000524144.jpg,A very tall white clock tower sticking out of a building.
dataset/SMALL_images/train/COCO_train2014_000000241461.jpg,A sheep standing in the middle of a grass field.
dataset/SMALL_images/train/COCO_train2014_000000187886.jpg,a computer monitor on a desk filled with various objects
dataset/SMALL_images/train/COCO_train2014_000000147538.jpg,Looking at someone holding an umbrella through an iron fence.
dataset/SMALL_images/train/COCO_train2014_000000018501.jpg,A couple of kids brushing their teeth together.
dataset/SMALL_images/train/COCO_train2014_000000319354.jpg,A car on a street by a umbrella and building.
dataset/SMALL_images/train/COCO_train2014_000000017078.jpg,Some animals grazing in a big grassy field.
dataset/SMALL_images/train/COCO_train2014_000000233610.jpg,a man putting a scark around the next of a statue
dataset/SMALL_images/train/COCO_train2014_000000406062.jpg,A man posing in front of a building.
dataset/SMALL_images/train/COCO_train2014_000000065448.jpg,Laptop computer next to cell phone and eyeglasses on table.
dataset/SMALL_images/train/COCO_train2014_000000282782.jpg,a group of cows grazing by the water
dataset/SMALL_images/train/COCO_train2014_000000578580.jpg,An adult dog rests on his owners office chair
dataset/SMALL_images/train/COCO_train2014_000000351514.jpg,A lot of people in a town square in front of an ornate clock tower.
dataset/SMALL_images/train/COCO_train2014_000000025525.jpg,A man is wearing headphones and drinking a beverage.
dataset/SMALL_images/train/COCO_train2014_000000182852.jpg,A woman pushing a bag with a persons hand coming out of it.
dataset/SMALL_images/train/COCO_train2014_000000401144.jpg,A cat beginning to nap in front of a keyboard
dataset/SMALL_images/train/COCO_train2014_000000395284.jpg,A person is eating a pizza with a fork near a cup of water.
dataset/SMALL_images/train/COCO_train2014_000000038026.jpg,A silver train traveling down tracks through a forest.
dataset/SMALL_images/train/COCO_train2014_000000141160.jpg,A white table topped with lots of cups.
dataset/SMALL_images/train/COCO_train2014_000000194701.jpg,A couple of flowers surrounded by leaves in a pot.
dataset/SMALL_images/train/COCO_train2014_000000525529.jpg,a close up of a plate of food on a table
dataset/SMALL_images/train/COCO_train2014_000000127391.jpg,A bathroom counter that has a vase with flowers inside of it.
dataset/SMALL_images/train/COCO_train2014_000000139068.jpg,Two people that are playing a video game.
dataset/SMALL_images/train/COCO_train2014_000000575502.jpg,A slice of cake on a plate with the rest of the cake sitting behind it.
dataset/SMALL_images/train/COCO_train2014_000000453625.jpg,There are two lap tops on a desk with a desk top
dataset/SMALL_images/train/COCO_train2014_000000153397.jpg,A man riding a wave on top of a surf board.
dataset/SMALL_images/train/COCO_train2014_000000532106.jpg,A picture of a toilet in the bathroom.
dataset/SMALL_images/train/COCO_train2014_000000463805.jpg,A herd of sheep grazing on top of a lush grass covered field.
dataset/SMALL_images/train/COCO_train2014_000000260677.jpg,A person enjoying water surfing on a sunny day.
dataset/SMALL_images/train/COCO_train2014_000000309241.jpg,Three giraffes in captivity look into a building.
dataset/SMALL_images/train/COCO_train2014_000000068657.jpg,A young man that is sitting down and playing a game.
dataset/SMALL_images/train/COCO_train2014_000000139945.jpg,a man walking down a street to fetch a frisbee
dataset/SMALL_images/train/COCO_train2014_000000079269.jpg,"A display of drinks, sandwiches and desserts."
dataset/SMALL_images/train/COCO_train2014_000000115102.jpg,a cat is sitting in front of a television
dataset/SMALL_images/train/COCO_train2014_000000002619.jpg,A bear walking around a lot of rocks.
dataset/SMALL_images/train/COCO_train2014_000000407192.jpg,A young woman is helping a small child to brush their teeth.
dataset/SMALL_images/train/COCO_train2014_000000083219.jpg,A green bus with a bicycle on the front bike holder.
dataset/SMALL_images/train/COCO_train2014_000000027105.jpg,A bench sits beside a tree along a gravel road leading through a wooded area.
dataset/SMALL_images/train/COCO_train2014_000000389065.jpg,an image of a colorful train birthday cake
dataset/SMALL_images/train/COCO_train2014_000000509504.jpg,A herd of elephants walking across a river filled with water.
dataset/SMALL_images/train/COCO_train2014_000000540092.jpg,A dog holding a frisbee over another dogs head wanting to play.
dataset/SMALL_images/train/COCO_train2014_000000244049.jpg,A man rides a surfboard at the beach.
dataset/SMALL_images/train/COCO_train2014_000000117366.jpg,These people are shopping at a fruit and vegetable stand.
dataset/SMALL_images/train/COCO_train2014_000000236632.jpg,A giraffe walks next to the white goats.
dataset/SMALL_images/train/COCO_train2014_000000353274.jpg,A man wearing a tie with large circles in bright red.
dataset/SMALL_images/train/COCO_train2014_000000340292.jpg,A group of people at a table with food and dominos.
dataset/SMALL_images/train/COCO_train2014_000000298893.jpg,two giraffes side by side looking in the same direction
dataset/SMALL_images/train/COCO_train2014_000000337949.jpg,a close up of a piece of cake on a table
dataset/SMALL_images/train/COCO_train2014_000000503500.jpg,A group of people in reflective jackets posing with some motorcycles.
dataset/SMALL_images/train/COCO_train2014_000000435046.jpg,"A counter with a vase with flowers in it, broccoli and other vegetables."
dataset/SMALL_images/train/COCO_train2014_000000094412.jpg,Dog lays in grass watching it's owner jump around the yard.
dataset/SMALL_images/train/COCO_train2014_000000284195.jpg,A person bends over to pick something off a table.
dataset/SMALL_images/train/COCO_train2014_000000061635.jpg,A woman reaches out to pet a giraffe who stands in confinement with his companion behind a fence.
dataset/SMALL_images/train/COCO_train2014_000000466680.jpg,A cat on the very top of a fridge.
dataset/SMALL_images/train/COCO_train2014_000000230291.jpg,"A city is silhouetted against the horizon, with kites faintly visible in the sky."
dataset/SMALL_images/train/COCO_train2014_000000510216.jpg,a big contraption sits inside of a bathroom
dataset/SMALL_images/train/COCO_train2014_000000545160.jpg,A large kitchen filled with appliances and lots of cabinets.
dataset/SMALL_images/train/COCO_train2014_000000500740.jpg,A baseball player on a field with two ladies in green dresses.
dataset/SMALL_images/train/COCO_train2014_000000490490.jpg,A kitty cat sitting inside a suitcase with purses in it.
dataset/SMALL_images/train/COCO_train2014_000000378865.jpg,A train traveling along a bridge next to tall buildings.
dataset/SMALL_images/train/COCO_train2014_000000045792.jpg,A large family enjoying a meal at an outdoor restaurant.
dataset/SMALL_images/train/COCO_train2014_000000448504.jpg,A street in front of a clock tower that has clock faces on each side at night.
dataset/SMALL_images/train/COCO_train2014_000000276376.jpg,A giraffe eating something off the ground and a group of wildebeests behind the giraffe.
dataset/SMALL_images/train/COCO_train2014_000000131208.jpg,A beautiful young woman laying on top of a bed next to a dog.
dataset/SMALL_images/train/COCO_train2014_000000386304.jpg,A woman has a sausage on a fork and a plate of pancakes.
dataset/SMALL_images/train/COCO_train2014_000000504488.jpg,Several airplanes are in the sky in a formation.
dataset/SMALL_images/train/COCO_train2014_000000389232.jpg,Man skateboarding down a narrow path with a backpack on.
dataset/SMALL_images/train/COCO_train2014_000000089054.jpg,The clock is built into the dome of a building's roof.
dataset/SMALL_images/train/COCO_train2014_000000444470.jpg,There is a woman sitting at the table posing for a picture
dataset/SMALL_images/train/COCO_train2014_000000452229.jpg,a group of people gather around a table with bottles and glasses of wine.
dataset/SMALL_images/train/COCO_train2014_000000105580.jpg,An orange bowl on a white surface contains ice cream and apples.
dataset/SMALL_images/train/COCO_train2014_000000539716.jpg,A red fire hydrant is located in a grassy area.
dataset/SMALL_images/train/COCO_train2014_000000533315.jpg,a man surfing a wave at the beach
dataset/SMALL_images/train/COCO_train2014_000000377612.jpg,Baseball player and white uniform wearing a glove.
dataset/SMALL_images/train/COCO_train2014_000000212326.jpg,There is a small old clock on a street corner
dataset/SMALL_images/train/COCO_train2014_000000235734.jpg,A person on a board up in the air.
dataset/SMALL_images/train/COCO_train2014_000000027159.jpg,A zebra foal nipping at another zebra in the herd.
dataset/SMALL_images/train/COCO_train2014_000000034702.jpg,A woman riding a horse near a forest.
dataset/SMALL_images/train/COCO_train2014_000000203251.jpg,A man is jumping the waves in his waverunner.
dataset/SMALL_images/train/COCO_train2014_000000296134.jpg,Wild animals graze in a field in the desert.
dataset/SMALL_images/train/COCO_train2014_000000204074.jpg,Many bicyclists wearing helmets race down the street.
dataset/SMALL_images/train/COCO_train2014_000000528243.jpg,An older woman rides a bicycle on a brick street.
dataset/SMALL_images/train/COCO_train2014_000000178839.jpg,A man is doing trick with his skateboard in a parking lot
dataset/SMALL_images/train/COCO_train2014_000000017100.jpg,Electric train on a track in oriental mountains
dataset/SMALL_images/train/COCO_train2014_000000437213.jpg,a refrigerator in a room near boxes
dataset/SMALL_images/train/COCO_train2014_000000068287.jpg,People in an airport standing with their luggage.
dataset/SMALL_images/train/COCO_train2014_000000080011.jpg,A kitchen worker is standing in a commercial kitchen.
dataset/SMALL_images/train/COCO_train2014_000000381214.jpg,A ferry is docked while fog surrounds homes nearby.
dataset/SMALL_images/train/COCO_train2014_000000376806.jpg,An assortment of sushi and rice fill a tray.
dataset/SMALL_images/train/COCO_train2014_000000327174.jpg,A man who is outside wearing a snowboard.
dataset/SMALL_images/train/COCO_train2014_000000470454.jpg,An old bus motoring down the road with the driver visible.
dataset/SMALL_images/train/COCO_train2014_000000465204.jpg,Measuring spoons and cups are laid out on a citrus fruit themed towel.
dataset/SMALL_images/train/COCO_train2014_000000451119.jpg,two children in motion playing a video game
dataset/SMALL_images/train/COCO_train2014_000000008731.jpg,Pots are lying on a brick surface in a room.
dataset/SMALL_images/train/COCO_train2014_000000496782.jpg,"A clean, modern living room with furniture and flat screen tv"
dataset/SMALL_images/train/COCO_train2014_000000246434.jpg,There is a person sitting at the tablr
dataset/SMALL_images/train/COCO_train2014_000000078322.jpg,A group shot of a baseball team in uniform.
dataset/SMALL_images/train/COCO_train2014_000000084683.jpg,A bird flying over the water in the ocean shore.
dataset/SMALL_images/train/COCO_train2014_000000417134.jpg,A person presses buttons on a cell phone.
dataset/SMALL_images/train/COCO_train2014_000000338807.jpg,a male in a black coat is holding a black umbrella and people on a street
dataset/SMALL_images/train/COCO_train2014_000000149993.jpg,A man jumping in a grass field surrounded by cows.
dataset/SMALL_images/train/COCO_train2014_000000326073.jpg,A cat getting ready to jump from a picnic table bench outside of a house.
dataset/SMALL_images/train/COCO_train2014_000000120108.jpg,a cat that appears to be using a toilet
dataset/SMALL_images/train/COCO_train2014_000000236352.jpg,a woman's legs lying over the side of a bed
dataset/SMALL_images/train/COCO_train2014_000000197812.jpg,Two people sitting on chairs in the grass on the side of a lake.
dataset/SMALL_images/train/COCO_train2014_000000177957.jpg,A man swinging at the ball in a game of tennis.
dataset/SMALL_images/train/COCO_train2014_000000405278.jpg,A long haired cat sitting on a bathroom counter in front of a mirror.
dataset/SMALL_images/train/COCO_train2014_000000543392.jpg,An old restaurant in Lucerne that apparently has wonderful wiener schnitzel
dataset/SMALL_images/train/COCO_train2014_000000300392.jpg,Blue portable toilets are all lined up down the street.
dataset/SMALL_images/train/COCO_train2014_000000196379.jpg,A dog that is standing up wearing clothes.
dataset/SMALL_images/train/COCO_train2014_000000438751.jpg,A dog hanging out the side of a car door window.
dataset/SMALL_images/train/COCO_train2014_000000271183.jpg,A grey cat looking into a bathroom mirror is photographed by a woman.
dataset/SMALL_images/train/COCO_train2014_000000538523.jpg,a teenager doing a skateboard trick on the edge of a stair
dataset/SMALL_images/train/COCO_train2014_000000188352.jpg,Two pizzas that are sitting on a plate.
dataset/SMALL_images/train/COCO_train2014_000000212095.jpg,A man catching a wave on a surfboard.
dataset/SMALL_images/train/COCO_train2014_000000375153.jpg,A very young little boy having fun swinging a tennis racket.
dataset/SMALL_images/train/COCO_train2014_000000135065.jpg,A tan and black doughnut with white marshmallows and a pink smiley face.
dataset/SMALL_images/train/COCO_train2014_000000039580.jpg,two people walking on a city street holding umbrellas
dataset/SMALL_images/train/COCO_train2014_000000429227.jpg,Two zebras that are standing in the grass.
dataset/SMALL_images/train/COCO_train2014_000000569069.jpg,A child swinging a baseball bat at a baseball
dataset/SMALL_images/train/COCO_train2014_000000042453.jpg,A giraffe in front or a tree and a large body of water in the background.
dataset/SMALL_images/train/COCO_train2014_000000550972.jpg,Two elephants in grassy area with trees in background.
dataset/SMALL_images/train/COCO_train2014_000000388217.jpg,this is a man walking across many tiny pumpkins
dataset/SMALL_images/train/COCO_train2014_000000540225.jpg,A dog is sitting near a body of water
dataset/SMALL_images/train/COCO_train2014_000000174421.jpg,three plates of asian food at a restaurant
dataset/SMALL_images/train/COCO_train2014_000000016038.jpg,"A passenger train makes a stop, and a man boards the train."
dataset/SMALL_images/train/COCO_train2014_000000415771.jpg,Birds sitting on a traffic light and electrical wire.
dataset/SMALL_images/train/COCO_train2014_000000244065.jpg,a horse grazing in a field while another rests on the ground
dataset/SMALL_images/train/COCO_train2014_000000246245.jpg,A kitchen in a house that was destroyed by a fire.
dataset/SMALL_images/train/COCO_train2014_000000114101.jpg,A tow truck towing a bus down the street.
dataset/SMALL_images/train/COCO_train2014_000000405483.jpg,a large sign shaped like a heart with information all over it
dataset/SMALL_images/train/COCO_train2014_000000162230.jpg,A pan with several blueberry muffins in it.
dataset/SMALL_images/train/COCO_train2014_000000393403.jpg,A BUS STANDING AT A TRAFFIC SIGNAL IN A STREET.
dataset/SMALL_images/train/COCO_train2014_000000521632.jpg,A blue and white city bus driving down a road.
dataset/SMALL_images/train/COCO_train2014_000000068212.jpg,Plate of nacho chips in a microwave on a counter.
dataset/SMALL_images/train/COCO_train2014_000000205648.jpg,there is a mannequin at a window with tennis balls
dataset/SMALL_images/train/COCO_train2014_000000182904.jpg,A person on a surfboard riding the crest of a wave.
dataset/SMALL_images/train/COCO_train2014_000000411792.jpg,A traffic light sitting below a no right turn side.
dataset/SMALL_images/train/COCO_train2014_000000412535.jpg,A safety handle is located on a wall in a washroom.
dataset/SMALL_images/train/COCO_train2014_000000578626.jpg,people sitting on the beach with a big umbrella close by
dataset/SMALL_images/train/COCO_train2014_000000156543.jpg,a close up of a person with a pizza on the counter
dataset/SMALL_images/train/COCO_train2014_000000211889.jpg,a person on the beach holding onto a kite
dataset/SMALL_images/train/COCO_train2014_000000444285.jpg,A black and white picture of a young man holding an umbrella inside
dataset/SMALL_images/train/COCO_train2014_000000029182.jpg,A black bear in a deciduous tree peering over a branch.
dataset/SMALL_images/train/COCO_train2014_000000478298.jpg,A child in slippers is holding a toothbrush.
dataset/SMALL_images/train/COCO_train2014_000000072525.jpg,A red-headed young man dressed in business attire.
dataset/SMALL_images/train/COCO_train2014_000000080044.jpg,a woman is smelling the wine in her glass
dataset/SMALL_images/train/COCO_train2014_000000515249.jpg,A person sitting on a couch eating a doughnut.
dataset/SMALL_images/train/COCO_train2014_000000126323.jpg,A pizza that is on some tin foil.
dataset/SMALL_images/train/COCO_train2014_000000562242.jpg,A kitchen with a tile floor and a refrigerator and a stove with two dish towels and a fan as a light.
dataset/SMALL_images/train/COCO_train2014_000000244578.jpg,a surfer in a red and black suit walking with a surf board
dataset/SMALL_images/train/COCO_train2014_000000520950.jpg,"This small kitchen has pots, pans and spices on display"
dataset/SMALL_images/train/COCO_train2014_000000072986.jpg,Young children using video remote controls in living area of home.
dataset/SMALL_images/train/COCO_train2014_000000187557.jpg,A blue and gold fighter yet is sitting on a runway.
dataset/SMALL_images/train/COCO_train2014_000000377322.jpg,A girl and boy playing with a WII at a get together.
dataset/SMALL_images/train/COCO_train2014_000000262103.jpg,A medium sized dog walking by itself on the street.
dataset/SMALL_images/train/COCO_train2014_000000369589.jpg,A guy is mid fall while holding his umbrella.
dataset/SMALL_images/train/COCO_train2014_000000401045.jpg,A dog is lying in front of an oven with food in it
dataset/SMALL_images/train/COCO_train2014_000000095622.jpg,A small airplane with two men standing beside it
dataset/SMALL_images/train/COCO_train2014_000000446732.jpg,A couple of white polar bears laying on top of a rock.
dataset/SMALL_images/train/COCO_train2014_000000113654.jpg,A ripe banana sitting upright on a dirty rocky ground.
dataset/SMALL_images/train/COCO_train2014_000000554943.jpg,A baseball player preparing to swing at a pitch.
dataset/SMALL_images/train/COCO_train2014_000000486595.jpg,a couple of scooters are parked together in a building
dataset/SMALL_images/train/COCO_train2014_000000139728.jpg,"Sandwiches on rolls, pickle slices, and macaroni salad on a table."
dataset/SMALL_images/train/COCO_train2014_000000374897.jpg,The United States boarder protection building for shipping crates.
dataset/SMALL_images/train/COCO_train2014_000000277665.jpg,Different kinds of food sitting on a plate.
dataset/SMALL_images/train/COCO_train2014_000000094179.jpg,Two young men in ties sit on a bench with a laptop.
dataset/SMALL_images/train/COCO_train2014_000000369476.jpg,a bus full of people sitting in seats and a dog sitting on the floor
dataset/SMALL_images/train/COCO_train2014_000000084137.jpg,Two giraffes stand by a food box awaiting the goods.
dataset/SMALL_images/train/COCO_train2014_000000558426.jpg,Cute baby with hands on keyboard looking at laptop.
dataset/SMALL_images/train/COCO_train2014_000000121350.jpg,A view of a livgin room with a yellow couch and a red painting behind it.
dataset/SMALL_images/train/COCO_train2014_000000056938.jpg,A baseball player standing and swinging a bat.
dataset/SMALL_images/train/COCO_train2014_000000084981.jpg,A bicycle parked in front of a building with a red basket.
dataset/SMALL_images/train/COCO_train2014_000000530901.jpg,a man that is dressed in a suite and a tie
dataset/SMALL_images/train/COCO_train2014_000000149648.jpg,Horses are grazing in a big marshy ground.
dataset/SMALL_images/train/COCO_train2014_000000309679.jpg,A sleek computer keyboard and mouse on a desktop.
dataset/SMALL_images/train/COCO_train2014_000000573225.jpg,A fire hydrant sitting on a sidewalk next to a street.
dataset/SMALL_images/train/COCO_train2014_000000271714.jpg,There is a desk that is full of electronic equipment including two computers.
dataset/SMALL_images/train/COCO_train2014_000000556624.jpg,A person doing tricks on a set of stairs in a skate park.
dataset/SMALL_images/train/COCO_train2014_000000570406.jpg,A passenger train is approaching a train depot.
dataset/SMALL_images/train/COCO_train2014_000000136158.jpg,A large bed sitting on a wooden frame with a green blanket.
dataset/SMALL_images/train/COCO_train2014_000000305687.jpg,A tennis player is getting ready to hit the ball at a tennis match.
dataset/SMALL_images/train/COCO_train2014_000000057794.jpg,Three people smile while painting a fire hydrant.
dataset/SMALL_images/train/COCO_train2014_000000499451.jpg,A woman sitting on the ground next to two dogs.
dataset/SMALL_images/train/COCO_train2014_000000416521.jpg,Seven soldiers stand near an airplane wearing medals.
dataset/SMALL_images/train/COCO_train2014_000000174157.jpg,A sandwich and salad on a white plate.
dataset/SMALL_images/train/COCO_train2014_000000142420.jpg,A open refrigerator with food in a room.
dataset/SMALL_images/train/COCO_train2014_000000061230.jpg,A bed with pillows on it is in a room with wallpaper walls.
dataset/SMALL_images/train/COCO_train2014_000000580264.jpg,A table topped with plates of food. and bowls of fruit.
dataset/SMALL_images/train/COCO_train2014_000000076762.jpg,a cat in the dark watching a tv
dataset/SMALL_images/train/COCO_train2014_000000567294.jpg,An airplane is taking off for flight to a new airport.
dataset/SMALL_images/train/COCO_train2014_000000424088.jpg,A plate of food containing chicken and an assortment of vegetables.
dataset/SMALL_images/train/COCO_train2014_000000506534.jpg,The airplane is being loaded so they can take off
dataset/SMALL_images/train/COCO_train2014_000000139270.jpg,a sandwich and other food on a white plate
dataset/SMALL_images/train/COCO_train2014_000000271622.jpg,a seagull flying very low over many beach umbrellas
dataset/SMALL_images/train/COCO_train2014_000000125541.jpg,"Two pizzas are made and sit on pans, ready to go into the oven."
dataset/SMALL_images/train/COCO_train2014_000000057641.jpg,A busy city street with shopping stores lining it.
dataset/SMALL_images/train/COCO_train2014_000000252943.jpg,A woman standing in front of bowls of food in a kitchen.
dataset/SMALL_images/train/COCO_train2014_000000140898.jpg,A rear view mirror shows a long line of traffic.
dataset/SMALL_images/train/COCO_train2014_000000556056.jpg,A man is sitting on the ground holding plates with hotdogs on it.
dataset/SMALL_images/train/COCO_train2014_000000027540.jpg,"A red, white and blue fire hydrant between two barriers."
dataset/SMALL_images/train/COCO_train2014_000000101328.jpg,a small boat in a body of water with two people
dataset/SMALL_images/train/COCO_train2014_000000572354.jpg,A group of three people standing around each other.
dataset/SMALL_images/train/COCO_train2014_000000243873.jpg,A young woman riding on the back of a white and brown horse.
dataset/SMALL_images/train/COCO_train2014_000000289805.jpg,A group of young people are standing outside a multi-color brick building.
